index,total_counts,soft_counts,soft_frac,sigma_eff_marginal,sigma_eff_conditional,absorbed_fraction_I,bnorm2,R_residual_power,sigma_post_pred,shrink_pred,min_prior_edge_margin,kT_ceiling_margin_frac_range,kT_ceiling_margin_frac_value,rank_deficient,already_run_ns,theta_tbabs_1_nh,theta_powerlaw_1_alpha,theta_powerlaw_1_norm,theta_blackbodyrad_1_kT,theta_blackbodyrad_1_norm
81,24313,2041,0.08395,0.11046348037278116,0.0063375240030120236,0.99670843989714,24897.78805138002,81.95256579938751,0.027929555377636632,0.9675081789375033,0.10598620778898836,0.10598620778898836,0.09538758701008954,False,False,0.25458118353688197,1.3237803156499919,0.0009352986811987891,2.7138372389697314,0.2389685873220329
82,5128,339,0.06611,0.2834974036543659,0.012275433110189965,0.9981251113648539,6636.305214482867,12.442333225994503,0.02871900929411599,0.9948556648090329,0.033626853314442456,0.03552042502262252,0.03196838252036027,False,False,0.2312742876989584,1.740230966028806,0.00011674914443244008,2.904094852438919,0.05180045166772926
83,689,338,0.49057,0.2128508324949348,0.0456905221240513,0.9539211601974171,479.0135053389239,22.07238657578595,0.028605631153343063,0.9909281308033049,0.067807617828869,0.932192382171131,0.8389731439540179,False,False,0.22806690210971511,2.227037487297609,0.00020338399402533574,0.4830805681379463,0.02220358641412024
84,25744,5242,0.20362,0.05929486998282711,0.011250276985711462,0.9640008548555387,7900.845510433613,284.42368429406537,0.025955001750411877,0.8991076348450495,0.09777423087570589,0.09777423087570589,0.0879968077881353,False,False,0.22911203402747016,1.8696499012235157,0.0030367249622221615,2.736009576635594,0.1642295859937707
85,111273,14090,0.12663,0.03812967506092596,0.0035713938255205477,0.991226976788882,78401.52550660797,687.8184030565275,0.023015472343627875,0.7972793491871957,0.01153371630915912,0.06798995270757487,0.061190957436817385,False,False,0.23336458535151566,1.8384626858118367,0.007189958355538251,2.816427127689548,0.9482712144223383
86,40687,6954,0.17091,0.058503537448117315,0.007511545754863896,0.9835147939219915,17723.16848075242,292.1700847604688,0.025887543134120967,0.8967707998285664,0.05263650404424369,0.10640550448055053,0.09576495403249548,False,False,0.22906554641651142,1.1052730080884874,0.0045529774025232115,2.7127051379025136,0.15100621988135834
87,3934,1830,0.46518,0.06510589413908423,0.016661283752332435,0.9345098016014732,3602.3265460555367,235.91708019745676,0.026389752629057423,0.9141678470540354,0.06465525999632737,0.6552323368212326,0.5897091031391094,False,False,0.3370689480007345,2.6313842716903135,0.0013883390612800155,1.230872690582672,0.024635238015133204
88,643,188,0.29238,0.3664032509598608,0.07383403495367347,0.9593935924693274,183.43693884369569,7.448715094866168,0.028778334296228544,0.9969107431653944,0.00869869067479911,0.9913013093252008,0.8921711783926808,False,False,0.20644307211909496,1.3241341012136965,0.00011738035131305367,0.3234864648219576,0.025082224600218174
89,28082,13194,0.46984,0.040692224476662486,0.00888930688783636,0.9522786263512388,12655.05976664127,603.9168356712923,0.023544623176754355,0.815609671744045,0.028238403094833695,0.1259047723922576,0.11331429515303186,False,False,0.1801714002256769,2.120731193722119,0.007060806521825246,2.6600571145409044,0.011388769577054368
90,23150,2092,0.09037,0.07211213050392165,0.006673069639236367,0.9914368281282236,22456.84212131307,192.3017987821505,0.02679990829144305,0.9283760559793148,0.04728819515701255,0.19968531540639917,0.17971678386575926,False,False,0.3305332783031787,2.905423609685975,0.0009741720815754182,2.4608496484027222,0.3198853156935881
91,4246,674,0.15874,0.1654531385574102,0.014741531256330011,0.9920615598402566,4601.662942538392,36.530025904649904,0.028437909430366205,0.9851180798887267,0.05457985768108209,0.7460121579811251,0.6714109421830127,False,False,0.31877273614067025,1.1091597153621642,0.00038130294748811897,0.9857671734509623,0.3322081266902957
92,21250,1754,0.08254,0.161028172605699,0.006839428822431435,0.99819600246599,21377.668169410925,38.565260660500286,0.028414534958489824,0.984308364430927,0.006581771562301914,0.19092890628893985,0.1718360156600459,False,False,0.15131635431246038,2.9563114823500083,0.00034153859944520355,2.4844919530198624,0.2902019778774696
93,33507,2115,0.06312,0.09114331671007032,0.004713279473933099,0.9973257824970531,45014.622866411555,120.37889235791336,0.027520144724985058,0.9533257779064541,0.022260655318179345,0.022260655318179345,0.020034589786361412,False,False,0.3439917179470088,1.5386270165488722,0.0010087398520941676,2.9398962306409158,0.3140127719547869
94,687,349,0.50801,0.2470987474190287,0.046944831360340784,0.9639060444830836,453.7581446769963,16.377926289410027,0.028672511448441778,0.9932449321860283,0.008058025877183406,0.9919419741228166,0.892747776710535,False,False,0.180909813866576,2.2296116208157595,0.00018706681159522026,0.3217566698683952,0.019590337672400218
95,3057,458,0.14982,0.18611163658922966,0.023786684808976576,0.9836649382897281,1767.3890673485057,28.870409481197708,0.02852639927590288,0.9881834580571955,0.16369259896701882,0.16369259896701882,0.14732333907031694,False,False,0.2729539782102398,2.0938917456988437,0.0002417186460651085,2.558029982789049,0.03067050880197097
96,12831,639,0.0498,0.18246636362549037,0.0074455631518799215,0.9983349416056326,18038.68591598067,30.03546540776005,0.028512886363068583,0.9877153570254504,0.0638636512042688,0.17520036633122793,0.15768032969810516,False,False,0.3081922568926698,2.5824122124509525,0.00013419220910354223,2.5269590109056845,0.18012433914419732
97,44632,10280,0.23033,0.037145148000029646,0.006581179729886271,0.9686091325815589,23088.328727085755,724.762665985334,0.022793520446334488,0.7895907099282266,0.03638117943523025,0.24555887954131783,0.22100299158718606,False,False,0.31125859442276715,1.3146029938147448,0.00845741498948637,2.336991025238442,0.02902714058615247
98,16326,4798,0.29389,0.056793810516632626,0.011922449672665507,0.955931427842482,7035.079414807375,310.0259048253085,0.02573402989344771,0.8914529451789539,0.09821496573810569,0.5516635979505546,0.49649723815549923,False,False,0.2651800565444352,1.5177967712618798,0.0034985482155815233,1.5105082855335024,0.015719181607103158
99,9318,2005,0.21517,0.08971928673582662,0.015985509035455144,0.9682545625493026,3913.3352903929162,124.2305406847749,0.02748009312345633,0.9519383497310089,0.2954633275527453,0.4274931857823154,0.3847438672040839,False,False,0.2860992976888893,1.5909266551054906,0.0013042652753004864,1.8457683983877484,0.10506273867247676
100,7640,792,0.10366,0.19632808304837912,0.009335608898732467,0.997738896478763,11473.996191381311,25.943893190992032,0.028560427427743576,0.9893622278147105,0.015227678426539049,0.6269483847023812,0.5642535462321432,False,False,0.23561198554575885,2.969544643146922,0.00010767924535003595,1.3072393613035704,0.5189395742368906
101,60077,2432,0.04048,0.14292682572910922,0.0031334538788192474,0.9995193608794347,101848.20670683365,48.952232502723874,0.02829613284093718,0.9802067947644285,0.0011422777213588163,0.0011422777213588163,0.001028049949222935,False,False,0.2313077395022545,2.2277420484202084,0.0001118056749582539,2.996915850152331,0.6077453206046903
102,3558,699,0.19646,0.22023591502257414,0.01292818737692399,0.9965541292006743,5983.07881733109,20.61691658670522,0.028622680824354135,0.991518748732175,0.04247423190113501,0.7821466978702538,0.7039320280832285,False,False,0.1939592759251773,2.765451114319566,0.00012160416886965299,0.8882039157503148,0.658700100257994
103,2841,581,0.20451,0.21306153400751707,0.02905004550007319,0.9814098225707485,1184.967300691964,22.028752367724834,0.02860614185037749,0.9909458218675228,0.1880940288579282,0.540895006219294,0.48680550559736463,False,False,0.18761880577158563,1.9056806795723458,0.00027136640263798837,1.539583483207906,0.078694187474747
104,20526,5412,0.26367,0.04878572123739261,0.009193135874668424,0.9644907173964661,11832.394527648023,420.1598411587619,0.02484397413528638,0.8606205092848607,0.1345928756580994,0.725737065660234,0.6531633590942106,False,False,0.3230814248683801,1.457632713372937,0.004414373596575501,1.0405099227173682,0.041680206176093255
105,11243,3048,0.2711,0.06560595068463738,0.014462551131410241,0.9514036838855032,4780.905783750112,232.3344087807464,0.02642273611540763,0.9153104285374216,0.09002892382967434,0.09002892382967434,0.0810260314467069,False,False,0.30716024155605404,1.6045883958956892,0.002362526962583631,2.7569219056598793,0.0186100085310396
106,40895,10168,0.24864,0.03441178620169561,0.006753830948852716,0.9614800300414144,21922.982049822283,844.4726099617667,0.02211614108101491,0.7661256003935812,0.0340968322015583,0.29679820838627097,0.2671183875476439,False,False,0.33830970894711787,1.5387212033205673,0.008546854990425665,2.1986448373570684,0.08880567090626598
107,52006,5262,0.10118,0.086021641767351,0.0045867963099135295,0.9971568258962626,47531.453061622095,135.1401964578116,0.027367590594474706,0.9480411478074856,0.04862111014254427,0.04862111014254427,0.043758999128289844,False,False,0.1622039017956489,2.055371868558117,0.0017603868343281908,2.8687230026151305,0.48596419496535886
108,8282,3724,0.44965,0.07784227410369593,0.014807533600327534,0.9638145128680327,4560.731933437077,165.03230668973987,0.027066277798893527,0.9376033663891413,0.03137336389062731,0.13439505055661796,0.12095554550095618,False,False,0.15627467277812546,2.9040924075697494,0.0015523502699208258,2.6371333634971315,0.0368031159557001
109,3327,647,0.19447,0.1539064932579818,0.022620977273590245,0.9783972598879562,1954.2371868711089,42.216878065268084,0.02837274057582382,0.982860564545957,0.041087744821752814,0.9556767476939948,0.8601090729245954,False,False,0.3198664466947425,1.0821754896435056,0.0005367522404385012,0.41967278122621376,0.17660193570878185
110,7534,952,0.12636,0.13333242039472845,0.01450767233761125,0.9881607565611479,4751.21325027109,56.25077029985926,0.028213815984355836,0.9773552552060636,0.2916132378723847,0.2916132378723847,0.26245191408514623,False,False,0.26006124708469713,1.955264287836204,0.0005090622634176112,2.2126442577445613,0.11054640825434937
111,23855,3350,0.14043,0.0626498360600261,0.007417346204640782,0.9859829306320517,18176.19191692826,254.77694294472516,0.026218135001781336,0.9082228380557034,0.04010259678168963,0.04010259678168963,0.036092337103520666,False,False,0.2566842434150698,2.8208668935430143,0.0015513295883346995,2.891722988689438,0.21180624244355073
112,6592,1595,0.24196,0.08789706634989572,0.018834018970707418,0.9540868334385071,2819.1227931226763,129.43485435794256,0.027426252477146564,0.9500732550325917,0.16028532165801845,0.5886429695014296,0.5297786725512866,False,False,0.26332411742419354,2.679429356683963,0.0008339478993334047,1.41066398234614,0.23680981736197454
113,26257,12959,0.49354,0.03741017389601784,0.007807720837253594,0.9564418827294702,16404.063669954736,714.5301290491263,0.022854351227859743,0.7916979500135439,0.07386279128080951,0.8132638933761391,0.7319375040385253,False,False,0.19444902925387986,2.212991395272514,0.007116630497917699,0.804187487884424,0.030998435769714307
114,9803,4182,0.4266,0.04455404847208245,0.01063170027685855,0.9430582115624309,8846.969918323088,503.7622894026916,0.024226769050118228,0.8392398979608384,0.04715338194082042,0.7080840958325632,0.6372756862493069,False,False,0.3405693236118359,2.3487348032543647,0.003357925587372293,1.0881729412520793,0.04199997327410361
115,16614,2125,0.1279,0.0997529154798045,0.008606212327372768,0.9925565732698591,13501.30931078074,100.49600661576513,0.027729720267797263,0.9605856876699453,0.14199348674180123,0.49994874278925716,0.4499538685103315,False,False,0.2707501337391189,1.2839869734836025,0.0011348824964319104,1.6501383944690056,0.4065447692673844
116,3724,1187,0.31874,0.127758820851447,0.02016553947106405,0.9750863189665243,2459.1233320950396,61.26581431779372,0.028157668240000426,0.9754102402869844,0.179665151250479,0.8203348487495209,0.7383013638745689,False,False,0.24179426541386706,1.7940678546571205,0.0006191316225307696,0.7850959083762933,0.36426973660225626
117,39417,5066,0.12852,0.08507079567506791,0.005899505017349016,0.9951908296598333,28732.197984682738,138.1780343557337,0.027336508952471184,0.9469644481448303,0.06638701820205109,0.07076772860410188,0.0636909557436917,False,False,0.1632774036404102,1.9728097212678577,0.001920041998920836,2.808927132768925,0.3610927225735733
118,12774,2340,0.18318,0.08888708522043574,0.013951387787105033,0.9753647206915541,5137.6578604768065,126.56763638407865,0.027455875768341385,0.9510994359413284,0.21896469360885817,0.26917009485540894,0.24225308536986803,False,False,0.2575593043268929,1.4379293872177163,0.0015263827717594113,2.273240743890396,0.09738884107553297
119,6760,1057,0.15636,0.15086976013590364,0.016581773668465704,0.9879202605717178,3636.9558915891753,43.93347948255308,0.02835315693170343,0.9821821672136799,0.32491809500495683,0.459642490044346,0.4136782410399114,False,False,0.21926879636898397,1.9592733602769938,0.0004465151409272285,1.7589652768802657,0.15555508555957748
120,3906,2097,0.53687,0.092558276387913,0.018743492345917608,0.9589918186768956,2846.4199433074436,116.72650515685206,0.02755828651749462,0.9546470483568203,0.005191224970922254,0.3585745868146406,0.3227171281331766,False,False,0.17932662460831428,2.7201744254965323,0.001014886813321715,2.0318486156004703,0.010241945250700973
121,1463,352,0.2406,0.21194423769067658,0.04710155066698564,0.9506113468223888,450.74362156667536,22.261620397576966,0.028603416667363348,0.9908514187587145,0.08539903642922964,0.5071876098623906,0.45646884887615163,False,False,0.2182137741063379,2.8292019271415407,0.00015396612124924286,1.6305934533715452,0.038515670188005204
122,41654,5657,0.13581,0.08697099175904742,0.006271411786295551,0.9948002580563206,25425.491924934642,132.20599680076577,0.027397712740464406,0.9490846095532289,0.02114357986986563,0.02114357986986563,0.01902922188287907,False,False,0.1570801144229324,1.414990000959795,0.0025453655994435295,2.942912334351363,0.28546549838970736
123,9601,2745,0.28591,0.11846730954053963,0.026114794965856423,0.9514067227585764,1466.3132505299923,71.25296630577692,0.02804684473886305,0.9715712015941323,0.004350789621275428,0.37651678500191726,0.3388651065017256,False,False,0.15198644148820062,1.2979701158605381,0.001568936540207567,1.9834046804948233,0.010202381971486468
124,7231,1822,0.25197,0.13870285044958877,0.02761365283863064,0.9603651746685425,1311.4516349939056,51.97915648363775,0.028261906202784647,0.9790211492393793,0.07603027556807654,0.44480053321590884,0.400320479894318,False,False,0.1652060551136153,1.467830570522878,0.000938222823444701,1.799038560317046,0.06664388349493212
125,9915,2283,0.23026,0.1099525294230691,0.024714835628941546,0.9494751533962005,1637.1352028580666,82.71600499408403,0.027921242668206375,0.967220218235868,0.13791369396787337,0.32364638672545054,0.2912817480529055,False,False,0.17758273879357467,1.784036928055253,0.001181813181998135,2.1261547558412834,0.0963397660002106
126,5002,1141,0.22811,0.13466490209541063,0.02250809874917404,0.9720637065273791,1973.88740677137,55.143097877475704,0.028226262682280994,0.9777864214699203,0.35676706946118425,0.551559929248637,0.49640393632377333,False,False,0.22135341389223684,1.7465137088043283,0.000633017052230583,1.51078819102868,0.11276527764239203
127,59151,2595,0.04387,0.12974877020586287,0.003295629237484984,0.9993548358990513,92071.09448833844,59.400964898934,0.028178507666326343,0.9761321391909259,0.018213947404689932,0.15470574115227437,0.13923516703704694,False,False,0.25651882823731154,2.3789079731923293,0.00010874965673948957,2.582294498888859,0.8073552530281591
128,19332,10380,0.53693,0.03523953971295812,0.007938520141835352,0.9492520331252747,15867.952726074293,805.2663393125248,0.022331298055832168,0.7735788566333074,0.11277774344903031,0.4662263070712359,0.4196036763641124,False,False,0.23156712423409018,2.558236749319405,0.005949007454183702,1.741188970907663,0.02018721404518791
129,1207,259,0.21458,0.17050776108015014,0.04520319004175651,0.9297170688264065,489.3975950796164,34.39629749150287,0.02846247713864333,0.9859691302679569,3.126961048716126e-05,0.49248269919060506,0.4432344292715446,False,False,0.34762306570461676,2.9999374607790257,0.00016765740863438827,1.6702967121853662,0.031207262722113355
130,14862,3951,0.26585,0.053118931661043346,0.010265914864231954,0.9626494799604786,9488.655591133751,354.40622080475833,0.025363999570990135,0.8786347188022016,0.027838419809949326,0.6230790205896961,0.5607711185307266,False,False,0.34151104197674476,1.547169138148652,0.003491010853589071,1.3176866444078204,0.011367810873669698
131,3329,526,0.15801,0.21653731366675302,0.02309140726214412,0.9886280402832629,1875.4228280970137,21.32723285296841,0.02861435622788041,0.991230376251275,0.15708767964444204,0.3709408377827077,0.333846754004437,False,False,0.24433928300404942,1.314175359288884,0.00027345762968330746,1.998459737986689,0.044178676861897775
132,9043,2228,0.24638,0.13616575614759024,0.026481557122514432,0.9621774128627657,1425.9784545426637,53.934194352758595,0.028239865711931763,0.9782576442397602,3.027866805116464e-05,0.20049399461139333,0.18044459515025402,False,False,0.15000605573361023,1.2164116674376484,0.0012162638667927294,2.458666214549238,0.02298821031229077
133,2761,240,0.08693,0.3147664557383713,0.019258732496397694,0.9962564941698341,2696.153400927344,10.093065975393175,0.02874687323113586,0.9958208999013792,0.004006461353372955,0.18710227888142153,0.1683920509932794,False,False,0.24979349566735892,1.6087045329260032,0.00010186216973354648,2.494823847020162,0.034325051364514914
134,936,368,0.39316,0.18186035297367364,0.06787548454617005,0.860700413741588,217.05715889542884,30.235972428559627,0.028510562716633915,0.987634863551777,0.025608795721603916,0.45330761607322556,0.40797685446590304,False,False,0.24407980831949988,2.6881511350529212,0.00020449513136954655,1.7760694366022909,0.011251685678899694
135,1828,595,0.32549,0.16156899854884738,0.026658458127639274,0.972775871378411,1407.1161442550892,38.307510896714874,0.028417492002091826,0.9844107994261042,0.01599704587265772,0.9496888905159624,0.8547200014643662,False,False,0.2773968214152623,1.699017235400202,0.0003442628186671042,0.43583999560690156,0.9289790247653802
136,4724,2359,0.49936,0.09928501751522674,0.018518485827067697,0.9652108743775976,2916.010295480487,101.44544848568952,0.02771960360829361,0.9602352363046813,0.0770964454051229,0.6497596844112505,0.5847837159701256,False,False,0.16541928908102457,2.296860269497947,0.0012000270578826984,1.2456488520896234,0.017816999791882948
137,4659,986,0.21163,0.1553506202432146,0.023678076593707412,0.9767690559366555,1783.6398133089335,41.435636732134014,0.028381666721822713,0.9831697753136743,0.03139958498683981,0.7507688545757489,0.6756919691181741,False,False,0.22411636224053555,1.0627991699736796,0.0006678143008531516,0.9729240926454776,0.046304763064098385
138,6535,2482,0.3798,0.07055083725796894,0.019523856427147674,0.9234179713699415,2623.4258246325694,200.90727161084618,0.026717468450270843,0.9255202561097514,0.015231669689296925,0.2186118774027492,0.1967506896624743,False,False,0.2700569941801589,2.080149777608005,0.0017042556711530732,2.409747931012577,0.010726630960161593
139,4155,647,0.15572,0.14804279205984794,0.020879649967824196,0.9801083003496803,2293.7895638581103,45.62737306530329,0.028333872043442707,0.9815141190879626,0.2557877721314499,0.3511869601804179,0.31606826416237616,False,False,0.2837085461692983,2.368281542486912,0.000324769730005341,2.0517952075128716,0.07329435620689835
140,5297,1646,0.31074,0.07424262133910822,0.02699461091876213,0.8677951007298002,1372.289863854364,181.42344322038247,0.026905222571811452,0.9320242496665273,0.08931764623607164,0.1768059224121319,0.1591253301709187,False,False,0.29694928916031843,2.8213647075278567,0.0010185140198573249,2.522624009487244,0.035700568714053776
141,11983,6299,0.52566,0.06338977731308229,0.011110936743100389,0.9692770511418151,8100.254234544218,248.86369658619802,0.026271582551173338,0.9100743154774432,0.028804286335241822,0.5968492714991755,0.5371643443492581,False,False,0.15576085726704836,2.475818617471985,0.0029171836540996363,1.3885069669522259,0.060084787982883046
142,56429,10659,0.18889,0.04657935128349557,0.00686408870867856,0.978284046476395,21224.3415059348,460.90681371200077,0.024537333553390044,0.8499981679347219,0.021014036668545424,0.021014036668545424,0.01891263300169088,False,False,0.2258159434028155,1.2849729806984742,0.006653952920345198,2.9432621009949274,0.20659612784289463
143,779,308,0.39538,0.1958169439704589,0.0399715826088206,0.9583320484347144,625.8889907170303,26.079512150442692,0.02855884782278077,0.9893075086936811,0.10226502818401503,0.8977349718159849,0.8079614746343865,False,False,0.3249522575601089,1.9753081303677775,0.00021626264627360917,0.5761155760968406,0.06409675209273515
144,11312,1042,0.09211,0.2167537258012771,0.009871935770333731,0.9979257003244459,10261.133971686875,21.284666868286816,0.028614854878059696,0.9912476500001896,0.07320388238741163,0.36966522614475056,0.33269870353027553,False,False,0.16464077647748232,2.1816657958733447,0.0002179307752914696,2.0019038894091734,0.24175985003941755
145,4564,802,0.17572,0.18235880645600605,0.021095235032664753,0.9866181778156733,2247.1458608573525,30.07090633223886,0.028512475602060418,0.9877011278467323,0.1475185761622657,0.4673708146717598,0.4206337332045838,False,False,0.18089432959020726,2.7049628476754686,0.00025985419775567925,1.7380988003862485,0.12056368564349784
146,2006,318,0.15852,0.21944445810471258,0.02742250823124858,0.98438416843718,1329.797918946027,20.7659003148497,0.028620934197989886,0.9914582438200806,0.062027045662004184,0.062027045662004184,0.055824341095803774,False,False,0.27338633728742956,2.323313756847819,0.0001557217790579336,2.8325269767125887,0.017174731632692834
147,51594,9827,0.19047,0.05272749543345246,0.007070154497985109,0.9820202552141276,20005.16748464837,359.6878057726103,0.025321017981958675,0.877145792882351,0.03589431294589481,0.03589431294589481,0.03230488165130533,False,False,0.17713478786541062,1.9569877404776288,0.004709075262649312,2.903085355046084,0.344375529087629
148,11482,4809,0.41883,0.039765752975061075,0.01459419846000571,0.8653079152996904,4695.042247400041,632.3850280583381,0.02336101093449706,0.8092491570944194,0.02629940951252907,0.2963030634397352,0.2666727570957617,False,False,0.31103780053887414,2.947401180974942,0.003252456686952204,2.199981728712715,0.06750539888440468
149,13802,1118,0.081,0.2180794718459861,0.007494756881272943,0.9988189031106891,17802.660133523594,21.026666505163803,0.028617877847667453,0.991352368739197,0.042391923146607,0.5122026531708762,0.46098238785378864,False,False,0.18697617995929527,1.084783846293214,0.000129989074117726,1.617052836438634,0.5084504428985673
150,3652,573,0.1569,0.28575319935598603,0.019399543254960884,0.9953910626276192,2657.1556190359875,12.24666383680653,0.028721326976001098,0.9949359516646488,0.018335698676918283,0.572363099567314,0.5151267896105827,False,False,0.15366713973538365,1.9022572060300147,0.00017312939480916762,1.454619631168252,0.14490012954284148
151,1595,398,0.24953,0.26773260579976854,0.03161866837088304,0.9860528773131355,1000.2598779711336,13.950747236811502,0.02870116111473111,0.9942373857386886,0.1322385003988867,0.7549413841189009,0.6794472457070109,False,False,0.20979062277979257,1.4270045710117105,0.00018385565857044793,0.9616582628789674,0.10328750216559024
152,4965,1419,0.2858,0.13523940325794925,0.024325138923441073,0.9676477740590981,1690.0102611346515,54.675593810670904,0.028231520879563196,0.9779685707669001,0.18782709696161065,0.8121729030383892,0.7309556127345503,False,False,0.1967748186437246,1.4038288896323217,0.0008316727173077957,0.8071331617963489,0.1799268032066056
153,7149,2587,0.36187,0.1055941573916084,0.022834539210511498,0.953236745715901,1917.8537922735532,89.68508456781174,0.027845701380076596,0.9646033912536685,0.090964438931795,0.7081312004734284,0.6373180804260855,False,False,0.168192887786359,1.714309186658561,0.0013750838827209992,1.0880457587217434,0.08437515582954373
154,10725,2781,0.2593,0.10414662898708187,0.022108263962753102,0.9549371300099682,2045.9297502930362,92.1954663461934,0.027818639945892995,0.9636659556750349,0.14087618433362661,0.4446754790462511,0.400207931141626,False,False,0.17817523686672532,1.576363726957355,0.0014490448235157404,1.799376206575122,0.1109578547791937
155,6847,969,0.14152,0.15636193884628147,0.012914039668589828,0.9931787787181153,5996.195273958774,40.901374813063875,0.028387775834230636,0.9833814011752677,0.16081406076196858,0.568101740589022,0.5112915665301198,False,False,0.2155168071534195,2.678371878476063,0.00028256201106474806,1.4661253004096406,0.3054237147849301
156,50314,2683,0.05333,0.13507869938017592,0.00379354004567849,0.999211293163585,69488.13473196032,54.80576691282129,0.028230056477635997,0.9779178423960879,0.03476029252580649,0.2539881786417618,0.22858936077758565,False,False,0.22204512659265685,1.8486271362681053,0.0002125444877711027,2.314231917667243,0.8520781229134183
157,23767,5964,0.25094,0.08190474551269328,0.01690338442597451,0.9574078849837555,3499.8760424998864,149.06712294475375,0.027225961165631193,0.9431349604754071,0.023676432900274495,0.2731432016491061,0.2458288814841955,False,False,0.1547352865800549,1.3407585234414696,0.0031326252632717993,2.2625133555474135,0.10396028062900604
158,19971,5037,0.25222,0.0602501129941802,0.011374665724060606,0.9643580420337284,7728.989456403138,275.47631732687677,0.026033579062654185,0.9018296327875671,0.1622119950683445,0.5065693704349972,0.4559124333914975,False,False,0.2557138053965063,1.324423990136689,0.0035138060837578973,1.6322626998255074,0.05135064900708544
159,1592,342,0.21482,0.2058287224203445,0.019238092234499894,0.9912640116064039,2701.9418298725022,23.604132465938065,0.02858772083491766,0.9903076991734541,0.008528978437020718,0.7987578510644269,0.7188820659579842,False,False,0.34829420431259583,2.0554991539482907,0.00015329572066788468,0.8433538021260474,0.29312968839906284
160,1611,617,0.38299,0.1335590066567278,0.039808319963237124,0.9111614752457465,631.0333340427954,56.06007046711998,0.028215957667669427,0.9774294452923208,0.1439419699442497,0.5555182137465674,0.4999663923719107,False,False,0.27319716688127416,2.431500102610536,0.00040104339545532275,1.5001008228842678,0.019403672678833358
161,5700,782,0.13719,0.2035899994098622,0.016072590660913502,0.99376754880788,3871.0451045978175,24.126099676901013,0.028581625284825156,0.9900965431242481,0.10283180717652789,0.4885506531824616,0.4396955878642155,False,False,0.17056636143530557,2.7313830398882217,0.00021120272002048588,1.6809132364073536,0.17540277867100754
162,33905,4090,0.12063,0.06799277750088605,0.006453446985047915,0.9909913870419609,24011.346039761884,216.3089230737602,0.02657180179868752,0.9204742152795365,0.11427447814256919,0.13894154193633373,0.12504738774270038,False,False,0.2835764487965966,1.2285489562851384,0.0026501110817517106,2.624857836771899,0.25464196772922043
163,26228,4289,0.16353,0.055435995276369616,0.0075972564601664416,0.9812185172364756,17325.525888172346,325.39906583770517,0.025604026142716636,0.8869494831501391,0.0901205472260569,0.48884209312766297,0.4399578838148967,False,False,0.3319758905547886,1.651896479847486,0.0030349364669021313,1.68012634855531,0.5331040016979971
164,34265,13848,0.40414,0.04511195272787055,0.010974635842944136,0.9408169988826944,8302.707972645992,491.37917522176963,0.02431529318152147,0.8423064638265647,0.07261748117770397,0.46259220186207356,0.41633298167586624,False,False,0.16473674907558503,1.9137827809678563,0.0071575606650998765,1.7510010549724013,0.11177940709137521
165,6086,1586,0.2606,0.08450345874887885,0.0217149219050239,0.9339660048604459,2120.720606688257,140.03965423440457,0.027317514038731908,0.946306445031194,0.18562772688398477,0.5337685878219286,0.48039172903973576,False,False,0.2919486885843405,2.6287445462320305,0.0008784584311253989,1.5588248128807927,0.15990707224015038
166,5129,856,0.16689,0.14838291627644118,0.019489558485696726,0.9827481292063224,2632.6674170098136,45.418438120978315,0.02833624862930783,0.9815964464373015,0.05048426084678648,0.31644830666263385,0.28480347599637046,False,False,0.2742406773103633,1.100968521693573,0.0006148278861005237,2.1455895720108886,0.028008975445037238
167,7699,1158,0.15041,0.1180957247152531,0.014324730171540675,0.9852868877286671,4873.344351304597,71.7020625776104,0.028041891988526052,0.9713996332897147,0.2291964227391059,0.46120830919902234,0.4150874782791201,False,False,0.29838316417846955,1.4583928454782118,0.0007579035704455517,1.7547375651626396,0.13647554748748741
168,2476,329,0.13288,0.24902071293026165,0.02633118680266888,0.9888192760756459,1442.3117173897936,16.12608912499631,0.028675480067509904,0.9933477681671146,0.07318676796644416,0.3120370593401443,0.28083335340612986,False,False,0.22776862003982973,2.230049509401387,0.00014007916230426832,2.1574999397816104,0.038989538776318285
169,2689,316,0.11752,0.177711877737845,0.01994043701216277,0.9874096897365685,2514.9575323928602,31.664095632180167,0.028494028823200186,0.987062112682294,0.004959194936694787,0.004959194936694787,0.004463275443025309,False,False,0.32519402482971466,2.9711217045714977,0.0001592956634185384,2.986610173670924,0.023177384857053607
170,78652,13227,0.16817,0.0402421500862219,0.00453441684526565,0.9873036019119632,48635.91783181892,617.5009741698206,0.023456471014741617,0.8125559912759829,0.023098873182627433,0.023098873182627433,0.02078898586436469,False,False,0.18883071433683715,2.585838209659686,0.005512588160234991,2.937633042406906,0.6268790460377687
171,579,218,0.37651,0.22518363414069056,0.04491421540940417,0.9602173244747564,495.7153473897583,19.720882818090175,0.028633192319428714,0.9918828776028287,0.08845952877930355,0.8673515185846579,0.7806163667261922,False,False,0.3300492043224684,2.0987306748583237,0.00015028618413170385,0.6581508998214235,0.05727851307102783
172,31111,6799,0.21854,0.06014390239573507,0.009518765572171876,0.9749517115902283,11036.68729285634,276.45012639992797,0.026024992278490054,0.901532177858649,0.021741641410793267,0.5971237005976372,0.5374113305378735,False,False,0.21977980472294187,1.0434832828215865,0.004520750314608635,1.3877660083863794,0.050132892475637715
